paper_title,doi,des_id,des_system_key,des_hba_std,des_hbd_std,molar_ratio,hba_canonical_component,hba_canonical_smiles,hbd_canonical_component,hbd_canonical_smiles,ratio_hba_part,ratio_hbd_part,ratio_hba_fraction,ratio_hbd_fraction,ratio_hba_to_hbd,analyte,analyte_normalized_name,analyte_smiles,cluster,matrix,technique,recovery,lod,ef,is_optimal,was_inferior,all_parse_ok,analyte_hba,analyte_hbd,analyte_heavyatoms,analyte_logp,analyte_molwt,analyte_parse_ok,analyte_ringcount,analyte_rotbonds,analyte_tpsa,des_hba_absdiff,des_hba_wmean,des_hbd_absdiff,des_hbd_wmean,des_heavyatoms_absdiff,des_heavyatoms_wmean,des_logp_absdiff,des_logp_wmean,des_molwt_absdiff,des_molwt_wmean,des_ringcount_absdiff,des_ringcount_wmean,des_rotbonds_absdiff,des_rotbonds_wmean,des_tpsa_absdiff,des_tpsa_wmean,hba_descriptor_eligible_phase1,hba_hba,hba_hbd,hba_heavyatoms,hba_logp,hba_molwt,hba_parse_ok,hba_ringcount,hba_rotbonds,hba_tpsa,hbd_descriptor_eligible_phase1,hbd_hba,hbd_hbd,hbd_heavyatoms,hbd_logp,hbd_molwt,hbd_parse_ok,hbd_ringcount,hbd_rotbonds,hbd_tpsa,pair_hba_absdiff,pair_hba_product,pair_hba_ratio,pair_hbd_absdiff,pair_hbd_product,pair_hbd_ratio,pair_hbond_acceptor_donor_product,pair_hbond_balance_absdiff,pair_hbond_complement_sum,pair_hbond_donor_acceptor_product,pair_heavyatoms_absdiff,pair_heavyatoms_product,pair_heavyatoms_ratio,pair_logp_absdiff,pair_logp_match_binary,pair_logp_product,pair_logp_ratio,pair_molwt_absdiff,pair_molwt_product,pair_molwt_ratio,pair_ringcount_absdiff,pair_ringcount_product,pair_ringcount_ratio,pair_rotbonds_absdiff,pair_rotbonds_product,pair_rotbonds_ratio,pair_tpsa_absdiff,pair_tpsa_match_binary,pair_tpsa_product,pair_tpsa_ratio,ratio_parse_ok
Hydrophobic deep eutectic solvent-based ferrofluid for the multi-residue analysis of pyrethroid insecticides in agricultural products: Facile pretreatment and MS-friendly detection,10.1016/j.chroma.2025.466262,Coumarin_Thymol_01:02,Coumarin || Thymol || 01:02,Coumarin,Thymol,01:02,coumarin,C1=CC=C2C(=C1)C=CC(=O)O2,thymol,CC1=CC(=C(C=C1)C(C)C)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Beta-cypermethrin,Beta-cypermethrin,"CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C",6,Food,VA-LPME,98.66,7.91,,True,False,True,4,0,28,6.177980000000003,416.30400000000003,True,3,6,59.32000000000001,1,1.3333333333333333,1,0.6666666666666666,0,11.0,1.0310200000000016,2.4803466666666676,4.076000000000022,148.86233333333328,1,1.3333333333333333,1,0.6666666666666666,9.98,23.55666666666667,True,2,0,11,1.7929999999999997,146.14499999999995,True,2,0,30.21,True,1,1,11,2.8240200000000013,150.22099999999998,True,1,1,20.23,2.666666666666667,5.333333333333333,3.0,0.6666666666666666,0.0,0.0,2.6666666666666665,4.666666666666667,2.6666666666666665,0.0,17.0,308.0,2.5454545454545454,3.6976333333333358,0,15.323532099733347,2.4907727952006713,267.4416666666667,61971.98481599998,2.796570433084708,1.6666666666666667,4.0,2.25,5.333333333333333,4.0,9.0,35.763333333333335,0,1397.381466666667,2.5181831045705394,True
Hydrophobic deep eutectic solvent-based ferrofluid for the multi-residue analysis of pyrethroid insecticides in agricultural products: Facile pretreatment and MS-friendly detection,10.1016/j.chroma.2025.466262,Coumarin_Thymol_01:02,Coumarin || Thymol || 01:02,Coumarin,Thymol,01:02,coumarin,C1=CC=C2C(=C1)C=CC(=O)O2,thymol,CC1=CC(=C(C=C1)C(C)C)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Etofenprox,Etofenprox,CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3,0,Food,VA-LPME,96.66,2.23,,True,False,True,3,0,28,6.372000000000006,376.496,True,3,9,27.69,1,1.3333333333333333,1,0.6666666666666666,0,11.0,1.0310200000000016,2.4803466666666676,4.076000000000022,148.86233333333328,1,1.3333333333333333,1,0.6666666666666666,9.98,23.55666666666667,True,2,0,11,1.7929999999999997,146.14499999999995,True,2,0,30.21,True,1,1,11,2.8240200000000013,150.22099999999998,True,1,1,20.23,1.6666666666666667,4.0,2.25,0.6666666666666666,0.0,0.0,2.0,3.666666666666667,2.0,0.0,17.0,308.0,2.5454545454545454,3.8916533333333385,0,15.804768960000022,2.56899573177943,227.6336666666667,56046.073050666644,2.5291555732701587,1.6666666666666667,4.0,2.25,8.333333333333334,6.0,13.5,4.133333333333333,1,652.2841000000001,1.17546342153672,True
Hydrophobic deep eutectic solvent-based ferrofluid for the multi-residue analysis of pyrethroid insecticides in agricultural products: Facile pretreatment and MS-friendly detection,10.1016/j.chroma.2025.466262,Coumarin_Thymol_01:02,Coumarin || Thymol || 01:02,Coumarin,Thymol,01:02,coumarin,C1=CC=C2C(=C1)C=CC(=O)O2,thymol,CC1=CC(=C(C=C1)C(C)C)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Fenvalerate,Fenvalerate,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,6,Food,VA-LPME,96.59,3.06,,True,False,True,4,0,30,6.679980000000006,419.90800000000013,True,3,7,59.32000000000001,1,1.3333333333333333,1,0.6666666666666666,0,11.0,1.0310200000000016,2.4803466666666676,4.076000000000022,148.86233333333328,1,1.3333333333333333,1,0.6666666666666666,9.98,23.55666666666667,True,2,0,11,1.7929999999999997,146.14499999999995,True,2,0,30.21,True,1,1,11,2.8240200000000013,150.22099999999998,True,1,1,20.23,2.666666666666667,5.333333333333333,3.0,0.6666666666666666,0.0,0.0,2.6666666666666665,4.666666666666667,2.6666666666666665,0.0,19.0,330.0,2.727272727272727,4.199633333333338,0,16.56866612640002,2.693163858815436,271.0456666666669,62508.48466533333,2.8207807213376137,1.6666666666666667,4.0,2.25,6.333333333333333,4.666666666666666,10.5,35.763333333333335,0,1397.381466666667,2.5181831045705394,True
Hydrophobic deep eutectic solvent-based ferrofluid for the multi-residue analysis of pyrethroid insecticides in agricultural products: Facile pretreatment and MS-friendly detection,10.1016/j.chroma.2025.466262,Coumarin_Thymol_01:02,Coumarin || Thymol || 01:02,Coumarin,Thymol,01:02,coumarin,C1=CC=C2C(=C1)C=CC(=O)O2,thymol,CC1=CC(=C(C=C1)C(C)C)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Fluvalinate,Fluvalinate,CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,6,Food,VA-LPME,102.14,2.61,,True,False,True,5,1,35,7.395680000000005,502.9200000000001,True,3,8,71.35000000000001,1,1.3333333333333333,1,0.6666666666666666,0,11.0,1.0310200000000016,2.4803466666666676,4.076000000000022,148.86233333333328,1,1.3333333333333333,1,0.6666666666666666,9.98,23.55666666666667,True,2,0,11,1.7929999999999997,146.14499999999995,True,2,0,30.21,True,1,1,11,2.8240200000000013,150.22099999999998,True,1,1,20.23,3.666666666666667,6.666666666666666,3.75,0.33333333333333337,0.6666666666666666,1.5,3.333333333333333,4.666666666666666,4.666666666666666,1.3333333333333333,24.0,385.0,3.1818181818181817,4.915333333333337,0,18.343850235733353,2.9817122337737745,354.0576666666668,74865.84467999998,3.3784234650807137,1.6666666666666667,4.0,2.25,7.333333333333333,5.333333333333333,12.0,47.79333333333334,0,1680.768166666667,3.0288665628979765,True
Hydrophobic deep eutectic solvent-based ferrofluid for the multi-residue analysis of pyrethroid insecticides in agricultural products: Facile pretreatment and MS-friendly detection,10.1016/j.chroma.2025.466262,Coumarin_Thymol_01:02,Coumarin || Thymol || 01:02,Coumarin,Thymol,01:02,coumarin,C1=CC=C2C(=C1)C=CC(=O)O2,thymol,CC1=CC(=C(C=C1)C(C)C)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Esfenvalerate,Esfenvalerate,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,6,Food,VA-LPME,100.2,3.34,,True,False,True,4,0,30,6.679980000000006,419.90800000000013,True,3,7,59.32000000000001,1,1.3333333333333333,1,0.6666666666666666,0,11.0,1.0310200000000016,2.4803466666666676,4.076000000000022,148.86233333333328,1,1.3333333333333333,1,0.6666666666666666,9.98,23.55666666666667,True,2,0,11,1.7929999999999997,146.14499999999995,True,2,0,30.21,True,1,1,11,2.8240200000000013,150.22099999999998,True,1,1,20.23,2.666666666666667,5.333333333333333,3.0,0.6666666666666666,0.0,0.0,2.6666666666666665,4.666666666666667,2.6666666666666665,0.0,19.0,330.0,2.727272727272727,4.199633333333338,0,16.56866612640002,2.693163858815436,271.0456666666669,62508.48466533333,2.8207807213376137,1.6666666666666667,4.0,2.25,6.333333333333333,4.666666666666666,10.5,35.763333333333335,0,1397.381466666667,2.5181831045705394,True
Hydrophobic deep eutectic solvent-based ferrofluid for the multi-residue analysis of pyrethroid insecticides in agricultural products: Facile pretreatment and MS-friendly detection,10.1016/j.chroma.2025.466262,Coumarin_Thymol_01:02,Coumarin || Thymol || 01:02,Coumarin,Thymol,01:02,coumarin,C1=CC=C2C(=C1)C=CC(=O)O2,thymol,CC1=CC(=C(C=C1)C(C)C)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Deltamethrin,Deltamethrin,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,6,Food,VA-LPME,97.06,3.67,,True,False,True,4,0,28,6.490180000000004,505.2060000000001,True,3,6,59.32000000000001,1,1.3333333333333333,1,0.6666666666666666,0,11.0,1.0310200000000016,2.4803466666666676,4.076000000000022,148.86233333333328,1,1.3333333333333333,1,0.6666666666666666,9.98,23.55666666666667,True,2,0,11,1.7929999999999997,146.14499999999995,True,2,0,30.21,True,1,1,11,2.8240200000000013,150.22099999999998,True,1,1,20.23,2.666666666666667,5.333333333333333,3.0,0.6666666666666666,0.0,0.0,2.6666666666666665,4.666666666666667,2.6666666666666665,0.0,17.0,308.0,2.5454545454545454,4.0098333333333365,0,16.097896329066682,2.6166422973132795,356.34366666666676,75206.14397399999,3.393779935376535,1.6666666666666667,4.0,2.25,5.333333333333333,4.0,9.0,35.763333333333335,0,1397.381466666667,2.5181831045705394,True
In matrix formation of deep eutectic solvent used in liquid phase extraction coupled with solidification of organic droplets dispersive liquid-liquid microextraction; application in determination of some pesticides in milk samples,10.1016/j.talanta.2019.120169,Choline chloride_Ethylene glycol_01:02,Choline chloride || Ethylene glycol || 01:02,Choline chloride,Ethylene glycol,01:02,choline chloride,C[N+](C)(C)CCO.[Cl-],ethylene glycol,C(CO)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Carbaryl,Carbaryl,CNC(=O)OC1=CC=CC2=CC=CC=C21,0,Food,In-matrix DES formation combined with DLLME-SFO,78.0,1.6,390.0,True,False,True,2,1,15,2.5580000000000007,201.225,True,2,1,38.33,1,1.6666666666666667,1,1.6666666666666667,4,5.333333333333333,2.2820999999999976,-1.7896999999999992,77.55799999999996,87.92066666666666,0,0.0,1,1.3333333333333333,20.23,33.71666666666667,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,2,2,4,-1.029,62.068000000000005,True,0,1,40.46,0.33333333333333326,3.3333333333333335,1.2,0.6666666666666667,1.6666666666666667,0.6,3.3333333333333335,1.0,5.0,1.6666666666666667,9.666666666666668,80.0,2.8125,4.3477,0,-4.5780525999999995,-1.4292898251103547,113.30433333333333,17691.83615,2.288711034948173,2.0,0.0,,0.33333333333333326,1.3333333333333333,0.75,4.61333333333333,1,1292.3598333333334,1.136826495304004,True
In matrix formation of deep eutectic solvent used in liquid phase extraction coupled with solidification of organic droplets dispersive liquid-liquid microextraction; application in determination of some pesticides in milk samples,10.1016/j.talanta.2019.120169,Choline chloride_Ethylene glycol_01:02,Choline chloride || Ethylene glycol || 01:02,Choline chloride,Ethylene glycol,01:02,choline chloride,C[N+](C)(C)CCO.[Cl-],ethylene glycol,C(CO)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Hexythiazox,Hexythiazox,CC1C(SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(C=C3)Cl,0,Food,In-matrix DES formation combined with DLLME-SFO,85.0,2.1,425.0,True,False,True,3,1,23,4.980700000000004,352.88699999999994,True,3,2,49.410000000000004,1,1.6666666666666667,1,1.6666666666666667,4,5.333333333333333,2.2820999999999976,-1.7896999999999992,77.55799999999996,87.92066666666666,0,0.0,1,1.3333333333333333,20.23,33.71666666666667,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,2,2,4,-1.029,62.068000000000005,True,0,1,40.46,1.3333333333333333,5.0,1.7999999999999998,0.6666666666666667,1.6666666666666667,0.6,5.0,2.0,6.666666666666667,1.6666666666666667,17.666666666666668,122.66666666666666,4.3125,6.770400000000003,0,-8.913958790000004,-2.782980387774491,264.9663333333333,31026.060297999993,4.01369795497456,3.0,0.0,,0.6666666666666667,2.6666666666666665,1.5,15.693333333333335,1,1665.9405000000002,1.4654473554127534,True
In matrix formation of deep eutectic solvent used in liquid phase extraction coupled with solidification of organic droplets dispersive liquid-liquid microextraction; application in determination of some pesticides in milk samples,10.1016/j.talanta.2019.120169,Choline chloride_Ethylene glycol_01:02,Choline chloride || Ethylene glycol || 01:02,Choline chloride,Ethylene glycol,01:02,choline chloride,C[N+](C)(C)CCO.[Cl-],ethylene glycol,C(CO)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Pretilachlor,Pretilachlor,CCCOCCN(C1=C(C=CC=C1CC)CC)C(=O)CCl,0,Food,In-matrix DES formation combined with DLLME-SFO,86.0,1.8,430.0,True,False,True,2,0,21,3.8098000000000027,311.85300000000007,True,1,9,29.54,1,1.6666666666666667,1,1.6666666666666667,4,5.333333333333333,2.2820999999999976,-1.7896999999999992,77.55799999999996,87.92066666666666,0,0.0,1,1.3333333333333333,20.23,33.71666666666667,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,2,2,4,-1.029,62.068000000000005,True,0,1,40.46,0.33333333333333326,3.3333333333333335,1.2,1.6666666666666667,0.0,0.0,3.3333333333333335,2.0,3.3333333333333335,0.0,15.666666666666668,112.0,3.9375,5.599500000000002,0,-6.818399060000002,-2.128736659775384,223.93233333333342,27418.323662000003,3.5469817486976907,1.0,0.0,,7.666666666666667,12.0,6.75,4.176666666666669,1,995.9903333333334,0.8761245674740483,True
In matrix formation of deep eutectic solvent used in liquid phase extraction coupled with solidification of organic droplets dispersive liquid-liquid microextraction; application in determination of some pesticides in milk samples,10.1016/j.talanta.2019.120169,Choline chloride_Ethylene glycol_01:02,Choline chloride || Ethylene glycol || 01:02,Choline chloride,Ethylene glycol,01:02,choline chloride,C[N+](C)(C)CCO.[Cl-],ethylene glycol,C(CO)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Iprodione,Iprodione,CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,0,Food,In-matrix DES formation combined with DLLME-SFO,78.0,2.4,390.0,True,False,True,3,1,21,2.880000000000001,330.17099999999994,True,2,2,69.72,1,1.6666666666666667,1,1.6666666666666667,4,5.333333333333333,2.2820999999999976,-1.7896999999999992,77.55799999999996,87.92066666666666,0,0.0,1,1.3333333333333333,20.23,33.71666666666667,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,2,2,4,-1.029,62.068000000000005,True,0,1,40.46,1.3333333333333333,5.0,1.7999999999999998,0.6666666666666667,1.6666666666666667,0.6,5.0,2.0,6.666666666666667,1.6666666666666667,15.666666666666668,112.0,3.9375,4.6697,0,-5.154335999999999,-1.609208247192268,242.2503333333333,29028.854433999993,3.7553286675108617,2.0,0.0,,0.6666666666666667,2.6666666666666665,1.5,36.00333333333333,0,2350.726,2.067820069204152,True
In matrix formation of deep eutectic solvent used in liquid phase extraction coupled with solidification of organic droplets dispersive liquid-liquid microextraction; application in determination of some pesticides in milk samples,10.1016/j.talanta.2019.120169,Choline chloride_Ethylene glycol_01:02,Choline chloride || Ethylene glycol || 01:02,Choline chloride,Ethylene glycol,01:02,choline chloride,C[N+](C)(C)CCO.[Cl-],ethylene glycol,C(CO)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Famoxadone,Famoxadone,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,0,Food,In-matrix DES formation combined with DLLME-SFO,73.0,1.3,365.0,True,False,True,5,1,28,4.700000000000004,374.3960000000001,True,4,5,67.87,1,1.6666666666666667,1,1.6666666666666667,4,5.333333333333333,2.2820999999999976,-1.7896999999999992,77.55799999999996,87.92066666666666,0,0.0,1,1.3333333333333333,20.23,33.71666666666667,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,2,2,4,-1.029,62.068000000000005,True,0,1,40.46,3.333333333333333,8.333333333333334,3.0,0.6666666666666667,1.6666666666666667,0.6,8.333333333333334,4.0,10.0,1.6666666666666667,22.666666666666668,149.33333333333331,5.25,6.489700000000003,0,-8.411590000000002,-2.6261384589596055,286.4753333333334,32917.145917333335,4.258338957090105,4.0,0.0,,3.666666666666667,6.666666666666666,3.75,34.153333333333336,0,2288.350166666667,2.0129510627780522,True
In matrix formation of deep eutectic solvent used in liquid phase extraction coupled with solidification of organic droplets dispersive liquid-liquid microextraction; application in determination of some pesticides in milk samples,10.1016/j.talanta.2019.120169,Choline chloride_Ethylene glycol_01:02,Choline chloride || Ethylene glycol || 01:02,Choline chloride,Ethylene glycol,01:02,choline chloride,C[N+](C)(C)CCO.[Cl-],ethylene glycol,C(CO)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Sethoxydim,Sethoxydim,CCCC(=NOCC)C1=C(CC(CC1=O)CC(C)SCC)O,4,Food,In-matrix DES formation combined with DLLME-SFO,64.0,3.9,320.0,True,False,True,5,1,22,4.501900000000004,327.49,True,1,9,58.89,1,1.6666666666666667,1,1.6666666666666667,4,5.333333333333333,2.2820999999999976,-1.7896999999999992,77.55799999999996,87.92066666666666,0,0.0,1,1.3333333333333333,20.23,33.71666666666667,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,2,2,4,-1.029,62.068000000000005,True,0,1,40.46,3.333333333333333,8.333333333333334,3.0,0.6666666666666667,1.6666666666666667,0.6,8.333333333333334,4.0,10.0,1.6666666666666667,16.666666666666668,117.33333333333333,4.125,6.2916000000000025,0,-8.057050430000002,-2.515449516678776,239.56933333333336,28793.139126666665,3.724835268158416,1.0,0.0,,7.666666666666667,12.0,6.75,25.173333333333332,0,1985.5745000000002,1.7466139396935243,True
In matrix formation of deep eutectic solvent used in liquid phase extraction coupled with solidification of organic droplets dispersive liquid-liquid microextraction; application in determination of some pesticides in milk samples,10.1016/j.talanta.2019.120169,Choline chloride_Ethylene glycol_01:02,Choline chloride || Ethylene glycol || 01:02,Choline chloride,Ethylene glycol,01:02,choline chloride,C[N+](C)(C)CCO.[Cl-],ethylene glycol,C(CO)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Fenazaquin,Fenazaquin,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,0,Food,In-matrix DES formation combined with DLLME-SFO,89.0,0.9,445.0,True,False,True,3,0,23,4.5488000000000035,306.409,True,3,4,35.010000000000005,1,1.6666666666666667,1,1.6666666666666667,4,5.333333333333333,2.2820999999999976,-1.7896999999999992,77.55799999999996,87.92066666666666,0,0.0,1,1.3333333333333333,20.23,33.71666666666667,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,2,2,4,-1.029,62.068000000000005,True,0,1,40.46,1.3333333333333333,5.0,1.7999999999999998,1.6666666666666667,0.0,0.0,5.0,3.0,5.0,0.0,17.666666666666668,122.66666666666666,4.3125,6.3385000000000025,0,-8.140987360000002,-2.541655025982011,218.48833333333334,26939.683552666665,3.4850622910047697,3.0,0.0,,2.666666666666667,5.333333333333333,3.0,1.2933333333333366,1,1180.4205000000002,1.0383588729609492,True
Innovative dispersing material based on silica gel and deep eutectic solvents for the extraction of pesticides from hazelnuts followed by UHPLC-MS/MS analysis,10.1016/j.chroma.2025.466539,Choline chloride_Oxalic acid_01:01,Choline chloride || Oxalic acid || 01:01,Choline chloride,Oxalic acid,01:01,choline chloride,C[N+](C)(C)CCO.[Cl-],oxalic acid,C(=O)(C(=O)O)O,1.0,1.0,0.5,0.5,1.0,Boscalid,Boscalid,C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl,0,Food,MSPD with back-extraction,72.0,0.2,,True,False,True,2,1,23,5.307700000000002,343.21299999999997,True,3,3,41.99,1,1.5,1,1.5,2,7.0,2.4666999999999977,-2.0777499999999987,49.591999999999985,114.82999999999998,0,0.0,2,1.0,54.370000000000005,47.415000000000006,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,2,2,6,-0.8443999999999998,90.03399999999999,True,0,0,74.60000000000001,0.5,3.0,1.3333333333333333,0.5,1.5,0.6666666666666666,3.0,1.0,4.5,1.5,16.0,161.0,3.2857142857142856,7.3854500000000005,0,-11.028073674999998,-2.554542173023706,228.38299999999998,39411.14878999999,2.9888792127492816,3.0,0.0,,2.0,3.0,3.0,5.425000000000004,1,1990.9558500000003,0.8855847305704945,True
Innovative dispersing material based on silica gel and deep eutectic solvents for the extraction of pesticides from hazelnuts followed by UHPLC-MS/MS analysis,10.1016/j.chroma.2025.466539,Choline chloride_Oxalic acid_01:01,Choline chloride || Oxalic acid || 01:01,Choline chloride,Oxalic acid,01:01,choline chloride,C[N+](C)(C)CCO.[Cl-],oxalic acid,C(=O)(C(=O)O)O,1.0,1.0,0.5,0.5,1.0,Carfentrazone-ethyl,Carfentrazone-ethyl,CCOC(=O)C(CC1=CC(=C(C=C1Cl)F)N2C(=O)N(C(=N2)C)C(F)F)Cl,0,Food,MSPD with back-extraction,64.0,0.3,,True,False,True,4,0,26,3.2430200000000022,412.19500000000005,True,2,6,66.12,1,1.5,1,1.5,2,7.0,2.4666999999999977,-2.0777499999999987,49.591999999999985,114.82999999999998,0,0.0,2,1.0,54.370000000000005,47.415000000000006,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,2,2,6,-0.8443999999999998,90.03399999999999,True,0,0,74.60000000000001,2.5,6.0,2.6666666666666665,1.5,0.0,0.0,6.0,4.0,6.0,0.0,19.0,182.0,3.7142857142857144,5.320770000000001,0,-6.738184805,-1.5608326314522942,297.36500000000007,47332.35185,3.5896107289035974,2.0,0.0,,5.0,6.0,6.0,18.705,1,3135.0798000000004,1.3944954128440366,True
Innovative dispersing material based on silica gel and deep eutectic solvents for the extraction of pesticides from hazelnuts followed by UHPLC-MS/MS analysis,10.1016/j.chroma.2025.466539,Choline chloride_Oxalic acid_01:01,Choline chloride || Oxalic acid || 01:01,Choline chloride,Oxalic acid,01:01,choline chloride,C[N+](C)(C)CCO.[Cl-],oxalic acid,C(=O)(C(=O)O)O,1.0,1.0,0.5,0.5,1.0,Pyraflufen-ethyl,Pyraflufen-ethyl,CCOC(=O)COC1=C(C=C(C(=C1)C2=NN(C(=C2Cl)OC(F)F)C)F)Cl,0,Food,MSPD with back-extraction,72.0,0.1,,True,False,True,5,0,26,4.0763000000000025,413.179,True,2,7,62.58,1,1.5,1,1.5,2,7.0,2.4666999999999977,-2.0777499999999987,49.591999999999985,114.82999999999998,0,0.0,2,1.0,54.370000000000005,47.415000000000006,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,2,2,6,-0.8443999999999998,90.03399999999999,True,0,0,74.60000000000001,3.5,7.5,3.3333333333333335,1.5,0.0,0.0,7.5,5.0,7.5,0.0,19.0,182.0,3.7142857142857144,6.154050000000002,0,-8.469532325,-1.9618818433401541,298.349,47445.344569999994,3.5981799181398593,2.0,0.0,,6.0,7.0,7.0,15.164999999999992,1,2967.2307000000005,1.3198354950964883,True
Innovative dispersing material based on silica gel and deep eutectic solvents for the extraction of pesticides from hazelnuts followed by UHPLC-MS/MS analysis,10.1016/j.chroma.2025.466539,Choline chloride_Oxalic acid_01:01,Choline chloride || Oxalic acid || 01:01,Choline chloride,Oxalic acid,01:01,choline chloride,C[N+](C)(C)CCO.[Cl-],oxalic acid,C(=O)(C(=O)O)O,1.0,1.0,0.5,0.5,1.0,Pyraclostrobin,Pyraclostrobin,COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC,0,Food,MSPD with back-extraction,81.0,0.2,,True,False,True,5,0,27,4.238900000000004,387.82300000000004,True,3,6,65.82,1,1.5,1,1.5,2,7.0,2.4666999999999977,-2.0777499999999987,49.591999999999985,114.82999999999998,0,0.0,2,1.0,54.370000000000005,47.415000000000006,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,2,2,6,-0.8443999999999998,90.03399999999999,True,0,0,74.60000000000001,3.5,7.5,3.3333333333333335,1.5,0.0,0.0,7.5,5.0,7.5,0.0,20.0,189.0,3.857142857142857,6.316650000000003,0,-8.807374475000001,-2.04013957405848,272.99300000000005,44533.71509,3.3773665418444665,3.0,0.0,,5.0,6.0,6.0,18.404999999999987,1,3120.8553,1.3881683011705153,True
Innovative dispersing material based on silica gel and deep eutectic solvents for the extraction of pesticides from hazelnuts followed by UHPLC-MS/MS analysis,10.1016/j.chroma.2025.466539,Choline chloride_Oxalic acid_01:01,Choline chloride || Oxalic acid || 01:01,Choline chloride,Oxalic acid,01:01,choline chloride,C[N+](C)(C)CCO.[Cl-],oxalic acid,C(=O)(C(=O)O)O,1.0,1.0,0.5,0.5,1.0,Clofentezine,Clofentezine,C1=CC=C(C(=C1)C2=NN=C(N=N2)C3=CC=CC=C3Cl)Cl,0,Food,MSPD with back-extraction,56.0,0.5,,True,False,True,4,0,20,3.907400000000001,303.15200000000004,True,3,2,51.56,1,1.5,1,1.5,2,7.0,2.4666999999999977,-2.0777499999999987,49.591999999999985,114.82999999999998,0,0.0,2,1.0,54.370000000000005,47.415000000000006,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,2,2,6,-0.8443999999999998,90.03399999999999,True,0,0,74.60000000000001,2.5,6.0,2.6666666666666665,1.5,0.0,0.0,6.0,4.0,6.0,0.0,13.0,140.0,2.857142857142857,5.985149999999999,0,-8.118600349999996,-1.8805919865238856,188.32200000000006,34810.94416,2.640006966820518,3.0,0.0,,1.0,2.0,2.0,4.144999999999996,1,2444.7174000000005,1.0874195929558155,True
